pred_RR,ref_RR,greenRrFromIbiList,irBaselineRrList,stdIbiMSecList,avgHrFeatureBpmList,irCardiacRespRmsRatioList,irRangeRmsRatioList,irGreenCorrCoefficientList
15.60374355316162,17.352,18.181818181818183,5.829015544041451,33.318233237502405,71.03165533140016,0.1176372534388099,4.368549668212392,0.8174997777862856
18.827550888061523,18.378666666666668,20.27027027027027,5.821474773609314,34.616501683143646,71.12298118676456,0.0979037614761098,4.131167972031297,0.7857978267821938
15.996702194213867,19.04533333333333,17.857142857142858,5.7251908396946565,35.681988766451546,71.06146723115317,0.0785944200938682,4.366058889786724,0.5971877212469342
24.301164627075195,19.61733333333333,18.072289156626507,5.621486570893192,32.22325374044225,71.30313494370061,0.1857394259742796,7.632548702261961,0.1740172327615509
28.27791976928711,18.470666666666663,18.072289156626507,7.081038552321007,39.25160817859555,72.54075223638851,0.2956527150268139,4.902896947245007,0.2344947080842384
28.24615478515625,15.554666666666666,18.072289156626507,12.413793103448276,38.47530984537377,72.82660287695447,0.325643117506923,4.844575805485658,0.1190640801412954
26.091148376464844,12.590666666666667,18.072289156626507,20.388349514563107,44.30051818771542,74.0499675109737,0.2863023506289486,5.538447049646002,0.4938958962504421
29.458484649658203,11.825333333333331,19.73684210526316,12.027491408934708,45.41432038747783,69.54314371928835,0.2524038814633233,6.085213806152612,0.4434691123957184
23.04042625427246,13.272,17.647058823529413,12.8992628992629,45.09873245525865,68.80275583477615,0.3601083860784899,7.712863472271717,0.2194303481128534
26.67804527282715,14.08,17.647058823529413,14.664804469273742,40.72438507977824,69.74447204784931,0.2628783850779713,5.192422249826708,0.3291640350187929
24.43489646911621,13.326666666666666,17.24137931034483,14.664804469273742,47.50191214904321,68.44356950351944,0.2430286204541984,4.834084143658939,0.3248818074338636
15.28639316558838,12.857333333333331,14.705882352941176,11.11111111111111,53.25374827652664,73.22214500269861,0.1400203650907307,3.771798529414641,0.3505242787715412
15.868599891662598,10.36,15.625,10.344827586206897,45.373167110468415,74.15163664635003,0.22972999306427,6.256193475524156,0.4360037420816894
14.940422058105469,9.393333333333333,11.764705882352942,8.868243243243244,41.372033737836006,72.66085217653432,0.2327619190442874,5.344847214675369,0.4759614882010722
18.806108474731445,10.5,11.71875,10.638297872340424,31.151728336211352,70.3678745498863,0.2278104868247186,5.128160676959541,0.4588978070701694
18.82156181335449,13.132,12.82051282051282,10.406342913776015,33.69265314984269,70.4300615702293,0.208634320107013,5.430501525523181,0.4624453437031538
18.789779663085938,13.504,14.018691588785046,11.48796498905908,42.42334815719821,71.14946489101035,0.1528532484643389,5.851997137964483,0.1657788524073513
15.447163581848145,12.021333333333333,14.084507042253522,13.583441138421732,43.45840747148915,71.06370407007749,0.1412466336128656,5.194479420913543,0.0887052799641996
15.156818389892578,11.001333333333331,14.018691588785046,12.681159420289854,45.63666710418765,70.78569025080789,0.1504155258333221,5.061389387382837,0.1979591730068657
12.69384765625,11.748,12.658227848101266,13.444302176696542,42.94270034981405,71.22727016190545,0.1420946576312687,4.988835318439084,0.3959389161015915
14.026419639587402,11.774666666666668,12.658227848101266,11.692650334075724,38.833981063946354,72.47171414092422,0.1502564109281845,5.51002910512417,0.3712495530305271
16.152143478393555,10.794666666666666,14.285714285714286,12.440758293838863,35.295447133280604,72.65619603529845,0.1329752876011788,4.22492249468735,0.1297638565215564
18.169816970825195,9.792,14.423076923076923,12.665862484921592,30.78777188726975,71.92949171708305,0.1614450240282112,4.936309122559925,0.1402749503421779
14.48182773590088,10.688,14.354066985645932,12.396694214876034,34.57049411322942,71.82073728969847,0.1639201689151604,4.323354799988257,0.2976331849052512
14.192748069763184,11.916,14.354066985645932,10.780287474332647,32.69083060795391,71.97275207626937,0.1645817645418611,4.796083218267956,0.1976145936655759
13.940788269042969,11.596,14.018691588785046,11.666666666666666,37.3579479097492,72.53586283698303,0.1395720151709952,3.7351397313697454,0.45035776630268
14.762048721313477,10.974666666666666,13.27433628318584,10.375494071146244,38.340862976762594,71.63695999337112,0.178432545604672,4.179486346427631,0.5786476576933338
16.413976669311523,11.078666666666669,13.88888888888889,9.749303621169917,42.87799722514575,72.7274062107783,0.1753522228585912,4.327001943378259,0.768744558605555
15.775849342346191,11.448,12.5,8.641975308641975,44.86212111139074,72.81583421169616,0.206293733589965,4.953904939332769,0.7639661997218904
16.139774322509766,10.368,13.88888888888889,8.076923076923077,47.11587366377457,72.40278418410914,0.1738627680686797,3.834853466547613,0.881117271984575
14.134953498840332,8.702666666666667,13.157894736842104,9.075194468452896,53.205135197798015,72.98540218698342,0.2028449950803083,4.451463546410832,0.6522937766461222
13.281575202941896,7.842666666666666,11.811023622047244,9.075194468452896,59.08847091174346,72.21548014629028,0.1561886176397036,4.11059975693523,0.7635241857298971
14.01949691772461,8.805333333333333,11.811023622047244,9.554140127388536,58.60423446854677,72.01256571700002,0.1292740399598907,4.313741155707639,0.8180341939805872
17.542322158813477,9.992,11.95219123505976,7.853403141361256,45.77307319313231,70.54736548400426,0.1288073038037129,4.255233735360202,0.840672421489121
15.864072799682615,10.037333333333333,11.95219123505976,9.268795056642636,40.71729575786676,71.06139285727312,0.1636180823804046,4.082621996657824,0.6436183521111856
12.368659019470217,9.525333333333334,12.82051282051282,12.622720897615707,37.72287336740384,72.08873207120516,0.2217372933168941,4.529315562666686,0.501552556795314
12.033717155456545,9.586666666666666,13.043478260869565,11.015911872705018,43.328087453423926,71.47667791005533,0.1587635587242089,4.2459694468771305,0.7798718448918783
17.106555938720703,10.088,14.423076923076923,10.086455331412104,42.7356220921052,69.978764551553,0.1323178873278238,4.4629194126144,0.8185643932432485
15.73973560333252,10.532,14.084507042253522,10.81359423274974,56.66772179369169,71.23066664574789,0.1888764707598637,4.762781220911623,0.7884823334258135
14.353243827819824,10.502666666666666,14.084507042253522,11.158342189160468,58.6620915422762,72.1779958643209,0.1862582013599536,7.705024221263477,0.7500018075544256
13.21229648590088,10.172,10.1010101010101,10.5,60.952937479407495,74.71314921086469,0.1613076229531045,6.653027057135926,0.819976891228703
16.633943557739258,10.174666666666669,12.71186440677966,15.195369030390738,60.29778301183272,72.73680493464596,0.1468580202277799,4.312483572435709,0.8836334058586756
16.77460479736328,11.913333333333334,14.084507042253522,16.129032258064516,34.424205743992985,71.33581416236316,0.0584502190857598,4.983561828760734,0.8610907890355294
